age,gender,place_type,hobby,climate,health_issues,selected_place
19,male,"['Educational', 'Nature']",['Learning'],Tropical,['Severe Allergies'],Kandy Spice Garden
62,male,"['Educational', 'Agriculture']",['Tea Tasting'],Cool,['Mobility Issues'],Pedro Tea Estate
47,male,"['Educational', 'Agriculture']",['Tea Tasting'],Cool,[],Pedro Tea Estate
74,female,"['Scenic', 'Viewpoint']",['Hiking'],Cool,[],Single Tree Hill
71,female,"['Nature', 'Waterfall']",['Photography'],Cool,[],St. Clair's Falls
7,male,"['Beach', 'Surfing']",['Cultural Photography'],Tropical,[],Weligama Bay
71,female,"['Museum', 'Educational']",['Sightseeing'],Tropical,[],Anuradhapura Archaeological Museum
44,female,"['Nature', 'Waterfall']",['Photography'],Cool,[],Ramboda Falls
9,female,"['Educational', 'Museum']",['Tea Tasting'],Cool,[],Tea Factory & Tea Museum
78,male,"['Religious', 'Historical']",['Walking'],Tropical,[],Lankarama
48,female,"['Beach', 'Cultural']",['History'],Tropical,[],Koggala Beach
12,male,"['Historical', 'Scenic']",['Relaxation'],Tropical,[],Basawakkulama Wewa
51,female,"['Nature', 'Wildlife']",['Nature Exploration'],Cool,[],Moon Plains
8,female,['Museum'],['Tea Tasting'],Tropical,[],Ceylon Tea Museum
7,male,['Scenic'],['Photography'],Tropical,[],Kandy View Point
63,male,"['Museum', 'Historical']",['Learning'],Tropical,[],Kandy National Museum
72,male,"['Historical', 'Nature']",['Sightseeing'],Tropical,[],Ranmasu Uyana
7,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Mobility Issues'],Lankatilaka Temple
19,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Samadhi Buddha Statue
67,male,"['Sports', 'Recreation']",['Relaxation'],Cool,[],Nuwara Eliya Golf Club
62,female,"['Religious', 'Historical']",['Walking'],Tropical,[],Mirisaweti Stupa
29,male,"['Historical', 'Scenic']",['Photography'],Tropical,[],Kandy Railway Station
11,female,"['Beach', 'Relaxation']",['Walking'],Tropical,[],Talpe Beach
64,male,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Mirisaweti Stupa
63,female,"['Nature', 'Garden']",['Nature Walks'],Cool,[],Hakgala Botanical Garden
63,male,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Sri Maha Bodhi
5,female,"['Historical', 'Educational']",['Learning'],Tropical,[],Ratnaprasada
31,male,"['Religious', 'Scenic']",['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
20,male,"['Religious', 'Historical']",['Photography'],Cool,[],Seetha Amman Temple
60,female,"['Beach', 'Eco-Tourism']",['Wildlife'],Tropical,[],Rekawa Beach
25,male,"['Beach', 'Relaxation']",['Sunbathing'],Tropical,[],Mawella Beach
64,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Sri Maha Bodhi
8,female,"['Agriculture', 'Food']",['Food Tasting'],Cool,[],Nuwara Eliya Strawberry Farms
9,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Sri Maha Bodhi
65,female,"['Recreation', 'Water Activities']",['Boating'],Cool,['Swimming Difficulties'],Lake Gregory Boating
60,male,"['Nature', 'Wildlife']",['Nature Walks'],Cool,[],Galway's Land National Park
50,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Lankarama
27,female,"['Cultural', 'Hiking']",['Photography'],Tropical,['Mobility Issues (steep climb)'],Mulkirigala Rock Temple
77,male,['Scenic'],['Sightseeing'],Tropical,[],Kandy View Point
77,female,['Scenic'],['Sightseeing'],Tropical,[],Kandy View Point
8,male,"['Historic', 'Cultural']",['Photography'],Tropical,[],Galle Fort
71,male,['Historical'],['Photography'],Tropical,[],Kandy Garrison Cemetery
63,female,"['Museum', 'Historical']",['History'],Tropical,[],Kandy National Museum
61,female,"['Educational', 'Agriculture']",['Tea Tasting'],Cool,[],Pedro Tea Estate
58,male,"['Sports', 'Recreation']",['Golf'],Cool,[],Nuwara Eliya Golf Club
56,male,"['Nature', 'Waterfall']",['Photography'],Cool,[],Ramboda Falls
73,male,"['Nature', 'Wildlife']",['Bird Watching'],Cool,[],Galway's Land National Park
23,male,"['Beach', 'Family']",['Snorkeling'],Tropical,[],Polhena Beach
68,male,"['Beach', 'Cultural']",['History'],Tropical,[],Koggala Beach
29,male,"['Beach', 'Romantic']",['Sunbathing'],Tropical,[],Tangalle Beach
20,female,"['Beach', 'Surfing']",['Yoga'],Tropical,['Non-swimmers'],Hiriketiya Beach
67,male,"['Religious', 'Scenic']",['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
32,female,"['Beach', 'Surfing']",['Surfing'],Tropical,[],Hiriketiya Beach
18,male,['Natural Wonder'],['Geology'],Tropical,[],Hummanaya Blowhole
40,female,"['Shopping', 'Cultural']",['Shopping'],Tropical,['Mobility Issues'],Kandy Market
8,female,"['Beach', 'Wildlife']",['Whale Watching'],Tropical,[],Mirissa Beach
45,male,['Natural Wonder'],['Photography'],Tropical,[],Hummanaya Blowhole
63,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Abhayagiri Dagoba
47,male,"['Recreation', 'Water Activities']",['Boating'],Cool,['Swimming Difficulties'],Lake Gregory Boating
14,male,"['Scenic', 'Relaxation']",['Boating'],Tropical,[],Kandy Lake
43,male,['Historical'],['Photography'],Tropical,[],Kandy Garrison Cemetery
68,female,"['Historical', 'Educational']",['Photography'],Tropical,[],Lovamahapaya
24,male,"['Nature', 'Waterfall']",['Photography'],Cool,[],Ramboda Falls
20,male,"['Museum', 'Educational']",['Sightseeing'],Tropical,[],Maha Vihara Museum
6,male,"['Religious', 'Historical']",['Photography'],Tropical,['Back Pain'],Temple of the Tooth
6,male,"['Educational', 'Agriculture']",['Nature Walks'],Cool,['Mobility Issues'],Pedro Tea Estate
37,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Isurumuniya Temple
22,female,"['Historical', 'Architecture']",['History'],Cool,[],Nuwara Eliya Post Office
59,female,"['Nature', 'Waterfall']",['Nature Walks'],Cool,[],Ramboda Falls
77,female,"['Museum', 'Historical']",['History'],Tropical,[],Kandy National Museum
24,female,['Historical'],['Sightseeing'],Tropical,[],Commonwealth War Cemetery
42,female,"['Beach', 'Romantic']",['Walking'],Tropical,[],Tangalle Beach
56,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Mobility Issues'],Lankatilaka Temple
66,female,"['Beach', 'Relaxation']",['Reading'],Tropical,[],Talpe Beach
50,male,"['Shopping', 'Entertainment']",['Dining'],Tropical,[],Kandy City Center
29,female,"['Scenic', 'Viewpoint']",['Photography'],Cool,[],Single Tree Hill
37,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Lankarama
48,male,"['Religious', 'Historical']",['Photography'],Tropical,"['Knee Pain', 'Back Pain']",Isurumuniya Temple
38,female,['Natural Wonder'],['Photography'],Tropical,['Mobility Issues (rocky)'],Hummanaya Blowhole
10,female,"['Beach', 'Photography']",['Swimming'],Tropical,[],Dalawella Beach
58,female,"['Historical', 'Scenic']",['Relaxation'],Tropical,[],Kuttam Pokuna
26,female,"['Historical', 'Educational']",['Cultural Exploration'],Tropical,[],Eth Pokuna
6,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Lovamahapaya
73,female,['Scenic'],['Sightseeing'],Tropical,[],Kandy View Point
41,male,['Scenic'],['Sightseeing'],Tropical,[],Kandy View Point
35,male,"['Museum', 'Educational']",['Cultural Exploration'],Tropical,[],Maha Vihara Museum
49,female,"['Shopping', 'Cultural']",['Shopping'],Cool,[],Nuwara Eliya Market
46,male,"['Nature', 'Waterfall']",['Nature Walks'],Cool,['Mobility Issues'],St. Clair's Falls
34,male,"['Adventure', 'Nature']",['Hiking'],Cool,[],Hanthana Mountain Range
52,female,"['Museum', 'Historical']",['Learning'],Tropical,[],Kandy National Museum
27,female,"['Museum', 'Educational']",['Learning'],Tropical,[],Maha Vihara Museum
43,male,"['Scenic', 'Relaxation']",['Photography'],Cool,[],Gregory Lake
8,male,"['Historical', 'Educational']",['Learning'],Tropical,[],Lovamahapaya
37,male,"['Educational', 'Museum']",['Learning'],Cool,[],Tea Factory & Tea Museum
30,female,"['Shopping', 'Cultural']",['Cultural Exploration'],Tropical,[],Kandy Market
19,female,"['Shopping', 'Cultural']",['Cultural Exploration'],Tropical,[],Kandy Market
14,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Thuparamaya
60,female,"['Beach', 'Romantic']",['Walking'],Tropical,[],Tangalle Beach
6,male,"['Historical', 'Educational']",['Photography'],Tropical,[],Eth Pokuna
49,male,"['Beach', 'Surfing']",['Surfing'],Tropical,[],Hiriketiya Beach
25,male,"['Park', 'Nature']",['Bird Watching'],Cool,[],Victoria Park
50,male,"['Historic', 'Cultural']",['Photography'],Tropical,[],Galle Fort
19,male,"['Religious', 'Historical']",['Cultural Exploration'],Cool,[],Seetha Amman Temple
21,female,"['Historical', 'Nature']",['Photography'],Tropical,[],Ranmasu Uyana
57,female,"['Beach', 'Cultural']",['History'],Tropical,[],Koggala Beach
27,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Sri Maha Bodhi
43,female,"['Nature', 'Wildlife']",['Nature Exploration'],Cool,['Respiratory Issues'],Moon Plains
15,male,"['Scenic', 'Viewpoint']",['Hiking'],Cool,"['Heart Conditions', 'Mobility Issues']",Single Tree Hill
49,female,"['Educational', 'Nature']",['Learning'],Tropical,[],Kandy Spice Garden
25,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Sri Maha Bodhi
69,female,"['Religious', 'Historical']",['Walking'],Tropical,[],Ruwanwelisaya
50,male,"['Park', 'Nature']",['Bird Watching'],Cool,[],Victoria Park
17,female,['Natural Wonder'],['Geology'],Tropical,['Mobility Issues (rocky)'],Hummanaya Blowhole
62,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Thuparamaya
31,female,"['Shopping', 'Cultural']",['Cultural Exploration'],Tropical,['Mobility Issues'],Kandy Market
51,male,"['Beach', 'Scenic']",['Relaxation'],Tropical,[],Dickwella Beach
61,male,['Historical'],['Sightseeing'],Tropical,[],Commonwealth War Cemetery
46,male,"['Cultural', 'Entertainment']",['Photography'],Tropical,[],Kandy Cultural Show
37,male,"['Museum', 'Educational']",['Cultural Exploration'],Tropical,[],Anuradhapura Archaeological Museum
34,female,"['Shopping', 'Cultural']",['Shopping'],Cool,[],Nuwara Eliya Market
12,male,"['Museum', 'Educational']",['Sightseeing'],Tropical,[],Maha Vihara Museum
55,male,"['Diving', 'Adventure']",['Scuba Diving'],Tropical,[],Great Basses Reef
43,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Samadhi Buddha Statue
68,female,"['Scenic', 'Viewpoint']",['Hiking'],Cool,"['Heart Conditions', 'Mobility Issues']",Single Tree Hill
11,female,"['Beach', 'Photography']",['Instagram'],Tropical,[],Dalawella Beach
13,male,"['Nature', 'Waterfall']",['Photography'],Cool,['Mobility Issues'],Ramboda Falls
7,female,"['Beach', 'Adventure']",['Snorkeling'],Tropical,[],Jungle Beach
46,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
28,male,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Mirisaweti Stupa
21,male,"['Historic', 'Cultural']",['Photography'],Tropical,[],Galle Fort
22,female,"['Educational', 'Nature']",['Nature Exploration'],Tropical,['Severe Allergies'],Kandy Spice Garden
29,male,"['Historical', 'Educational']",['Learning'],Tropical,[],Ratnaprasada
18,female,"['Nature', 'Wildlife']",['Nature Exploration'],Cool,[],Moon Plains
52,female,['Historical'],['Photography'],Tropical,[],Kandy Garrison Cemetery
32,female,"['Beach', 'Snorkeling']",['Relaxation'],Tropical,[],Unawatuna Beach
66,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Mirisaweti Stupa
27,female,"['Religious', 'Historical']",['Cultural Exploration'],Cool,[],Seetha Amman Temple
68,female,"['Educational', 'Agriculture']",['Tea Tasting'],Cool,['Mobility Issues'],Pedro Tea Estate
11,male,"['Shopping', 'Entertainment']",['Shopping'],Tropical,[],Kandy City Center
9,female,"['Historical', 'Scenic']",['Photography'],Tropical,[],Kandy Railway Station
48,female,['Historical'],['Sightseeing'],Tropical,[],Commonwealth War Cemetery
62,male,"['Beach', 'Scenic']",['Relaxation'],Tropical,[],Dickwella Beach
27,male,"['Beach', 'Romantic']",['Walking'],Tropical,[],Tangalle Beach
40,male,"['Religious', 'Historical']",['Photography'],Tropical,"['Knee Pain', 'Back Pain']",Ruwanwelisaya
48,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Lankarama
54,female,"['Adventure', 'Nature']",['Camping'],Cool,[],Hanthana Mountain Range
64,male,"['Religious', 'Historical']",['Walking'],Tropical,"['Knee Pain', 'Back Pain']",Jetavanaramaya
61,female,"['Park', 'Nature']",['Bird Watching'],Cool,[],Victoria Park
46,male,"['Wildlife', 'Safari']",['Photography'],Dry Zone,[],Bundala National Park
78,male,"['Museum', 'Educational']",['Learning'],Tropical,[],Anuradhapura Archaeological Museum
15,male,"['Beach', 'Relaxation']",['Reading'],Tropical,[],Talpe Beach
70,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Gadaladeniya Temple
70,male,"['Museum', 'Educational']",['Learning'],Tropical,[],Maha Vihara Museum
77,female,"['Scenic', 'Viewpoint']",['Photography'],Cool,[],Single Tree Hill
15,female,"['Beach', 'Cultural']",['History'],Tropical,[],Koggala Beach
73,male,"['Nature', 'Wildlife']",['Nature Walks'],Cool,[],Galway's Land National Park
69,male,"['Nature', 'Wildlife']",['Photography'],Cool,['Respiratory Issues'],Moon Plains
52,male,"['Scenic', 'Viewpoint']",['Photography'],Cool,[],Nuwara Eliya Golf Course View Point
51,male,"['Eco-Tourism', 'Wildlife']",['Kayaking'],Tropical,[],Kalametiya Bird Sanctuary
74,male,"['Nature', 'Waterfall']",['Nature Walks'],Cool,['Mobility Issues'],Devon Falls
62,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Thuparamaya
61,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Isurumuniya Temple
25,male,"['Historical', 'Educational']",['Photography'],Tropical,[],Ratnaprasada
69,female,['Historical'],['Sightseeing'],Tropical,[],Commonwealth War Cemetery
53,female,"['Museum', 'Historical']",['History'],Tropical,[],Kandy National Museum
79,male,['Historical'],['Photography'],Tropical,[],Kandy Garrison Cemetery
45,male,"['Religious', 'Scenic']",['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
45,male,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Jetavanaramaya
58,female,['Historical'],['Photography'],Tropical,[],Royal Botanical Gardens
66,male,"['Beach', 'Eco-Tourism']",['Wildlife'],Tropical,[],Rekawa Beach
69,male,"['Beach', 'Relaxation']",['Kayaking'],Tropical,[],Mawella Beach
28,female,"['Historic', 'Cultural']",['History'],Tropical,['Mobility Issues (cobblestones)'],Galle Fort
28,male,"['Scenic', 'Relaxation']",['Boating'],Cool,[],Gregory Lake
14,female,"['Nature', 'Waterfall']",['Nature Walks'],Cool,['Mobility Issues'],St. Clair's Falls
69,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Embekka Devalaya
66,female,"['Sports', 'Historical']",['Photography'],Cool,[],Nuwara Eliya Race Course
48,female,"['Shopping', 'Cultural']",['Cultural Exploration'],Cool,[],Nuwara Eliya Market
6,female,"['Beach', 'Photography']",['Swimming'],Tropical,[],Dalawella Beach
65,female,"['Scenic', 'Viewpoint']",['Photography'],Cool,"['Heart Conditions', 'Mobility Issues']",Single Tree Hill
43,male,"['Beach', 'Romantic']",['Walking'],Tropical,[],Tangalle Beach
5,male,"['Scenic', 'Relaxation']",['Boating'],Tropical,[],Kandy Lake
37,male,"['Religious', 'Historical']",['Walking'],Tropical,[],Lankarama
59,male,"['Scenic', 'Relaxation']",['Boating'],Tropical,[],Kandy Lake
15,female,"['Historical', 'Cultural']",['Photography'],Cool,[],Nuwara Eliya City Tour
60,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Isurumuniya Temple
68,male,['Scenic'],['Photography'],Tropical,[],Kandy View Point
69,female,"['Scenic', 'Viewpoint']",['Photography'],Cool,[],Single Tree Hill
69,male,"['Educational', 'Nature']",['Nature Exploration'],Tropical,[],Kandy Spice Garden
14,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Lankarama
33,female,"['Nature', 'Scenic']",['Photography'],Cool,['Mobility Issues'],Lovers Leap Waterfall
28,male,"['Religious', 'Historical']",['Walking'],Tropical,"['Knee Pain', 'Back Pain']",Ruwanwelisaya
16,female,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Tissa Wewa
41,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,"['Knee Pain', 'Back Pain']",Jetavanaramaya
13,female,"['Shopping', 'Cultural']",['Shopping'],Cool,['Mobility Issues'],Nuwara Eliya Market
45,male,"['Nature', 'Waterfall']",['Photography'],Cool,[],Devon Falls
68,male,"['Nature', 'Wildlife']",['Bird Watching'],Cool,[],Galway's Land National Park
14,male,"['Historical', 'Nature']",['Cultural Exploration'],Tropical,[],Vessagiriya
66,male,"['Nature', 'Waterfall']",['Nature Walks'],Cool,['Mobility Issues'],Ramboda Falls
33,female,"['Religious', 'Scenic']",['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
46,female,"['Museum', 'Educational']",['Cultural Exploration'],Tropical,[],Anuradhapura Archaeological Museum
51,male,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Kandy Railway Station
26,female,"['Historical', 'Architecture']",['History'],Cool,[],Nuwara Eliya Post Office
76,female,"['Beach', 'Adventure']",['Hiking'],Tropical,['Mobility Issues'],Jungle Beach
50,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Ruwanwelisaya
45,female,"['Beach', 'Romantic']",['Sunbathing'],Tropical,[],Tangalle Beach
75,female,"['Sports', 'Recreation']",['Relaxation'],Cool,[],Nuwara Eliya Golf Club
49,female,"['Beach', 'Cultural']",['History'],Tropical,[],Koggala Beach
71,male,"['Historical', 'Cultural']",['Sightseeing'],Cool,[],Nuwara Eliya City Tour
77,female,['Museum'],['Tea Tasting'],Tropical,[],Ceylon Tea Museum
11,female,"['Religious', 'Historical']",['Cultural Exploration'],Cool,[],Seetha Amman Temple
17,male,"['Historical', 'Educational']",['Cultural Exploration'],Tropical,[],Lovamahapaya
79,male,['Museum'],['Tea Tasting'],Tropical,[],Ceylon Tea Museum
33,male,"['Scenic', 'Viewpoint']",['Relaxation'],Cool,[],Nuwara Eliya Golf Course View Point
31,female,"['Historical', 'Scenic']",['Walking'],Tropical,[],Kuttam Pokuna
5,male,"['Historical', 'Educational']",['Photography'],Tropical,[],Lovamahapaya
61,male,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Kandy Railway Station
31,male,"['Beach', 'Relaxation']",['Kayaking'],Tropical,[],Mawella Beach
37,male,"['Nature', 'Wildlife']",['Nature Exploration'],Cool,['Respiratory Issues'],Moon Plains
48,female,"['Scenic', 'Viewpoint']",['Hiking'],Cool,[],Single Tree Hill
16,female,"['Scenic', 'Relaxation']",['Walking'],Tropical,['Swimming Difficulties'],Kandy Lake
73,female,"['Religious', 'Historical']",['Cultural Exploration'],Cool,[],Seetha Amman Temple
70,male,"['Educational', 'Agriculture']",['Nature Walks'],Cool,[],Pedro Tea Estate
42,female,"['Nature', 'Wildlife']",['Nature Exploration'],Cool,[],Moon Plains
